recordid,labsampleid,week,weeksample,week_in25,weekredcap,fase,sampletypex,ncqvalue_d1,nresult_d1,ncopyreaction_d1,orf1abcqvalue_d1,orf1abresult_d1,orf1abcopyreaction_d1,ncqvalue_d2,nresult_d2,ncopyreaction_d2,orf1abcqvalue_d2,orf1abresult_d2,orf1abcopyreaction_d2,naddedlod,orf1abaddedlod,reported_value_n_geomean_cr,reported_value_orf_geomean_cr,reported_value_n_geomean_cpst,reported_value_orf_geomean_cpst,rnabatch_num,pcrbatch_num,n_qual_sum,orf1ab_qual_sum,samplecollectiondate,humidity,airtemperaturecelsius,rainfallmm,anyrainduring24hoursbefore,_merge_arm2,dup_labsampleid,locationtype,totalpopulationinsampledsubdistr,locationname_num,district,subdistrict,typeofsamplingphase1_num,_merge_arm1,totalconfirmedcases,totaldeath,_merge_arm5,s4_ra_geomean_cpst_n,s4_ra_geomean_cpst_orf,_merge_ra,concase_plus7d,concase_plus14d,concase_plus21d,_merge_concase,ncqval_mean,orfcqval_mean,ncqval_cat,orfcqval_cat
93.0,100755.0,13.0,13.0,13,week_13_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Negative,Negative,2021-10-22,88.0,28.0,0.198,Yes,matched (3),0.0,Community WWTP,200.0,Inlet communal WWTP Sonopakis Kidul,Bantul (rural),Kasihan,IPAL (inlet-passive),matched (3),13.0,1.0,matched (3),25.0,25.0,matched (3),13.0,24.0,8.0,matched (3),,,,
93.0,100858.0,15.0,15.0,15,week_15_arm_4,1,passive,38.25,positive,2.56,,negative,,37.59,Positive,7.33,,negative,,,,4.33,2.5,43.3,25.0,RNA COV.MCRI.018,PCR COV.MCRI.018 A&B,Positive,Negative,2021-11-04,69.0,30.0,0.02,Yes,matched (3),0.0,Community WWTP,200.0,Inlet communal WWTP Sonopakis Kidul,Bantul (rural),Kasihan,IPAL (inlet-passive),matched (3),24.0,0.0,matched (3),168.1922511275124,97.01641026938572,matched (3),8.0,0.0,9.0,matched (3),37.92,,35<Ct value<=40,
93.0,100985.0,17.0,17.0,17,week_17_arm_4,1,passive,37.85,positive,3.79,,negative,,37.9,Positive,2.67,,negative,,,,3.18,2.5,31.8,25.0,RNA COV.MCRI.021,PCR COV.MCRI.021A&B,Positive,Negative,2021-11-18,74.0,28.0,0.033,Yes,matched (3),0.0,Community WWTP,200.0,Inlet communal WWTP Sonopakis Kidul,Bantul (rural),Kasihan,IPAL (inlet-passive),matched (3),0.0,0.0,matched (3),31.783903158674526,25.0,matched (3),9.0,1.0,1.0,matched (3),37.875,,35<Ct value<=40,
93.0,101112.0,19.0,19.0,19,week_19_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.026,PCR COV.MCRI.026,Negative,Negative,2021-12-01,74.0,29.0,0.045,No,matched (3),0.0,Community WWTP,200.0,Inlet communal WWTP Sonopakis Kidul,Bantul (rural),Kasihan,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),29.983848655230855,29.983848655230855,matched (3),1.0,0.0,0.0,matched (3),,,,
93.0,101239.0,21.0,21.0,21,week_21_arm_4,1,passive,,negative,,,negative,,37.85,Positive,5.57,,negative,,5.0,,5.28,2.5,52.8,25.0,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Positive,Negative,2021-12-15,89.0,29.0,0.149,Yes,matched (3),0.0,Community WWTP,200.0,Inlet communal WWTP Sonopakis Kidul,Bantul (rural),Kasihan,IPAL (inlet-passive),matched (3),0.0,0.0,matched (3),52.792044855262056,25.0,matched (3),0.0,0.0,0.0,matched (3),37.85,,35<Ct value<=40,
93.0,101348.0,23.0,23.0,23,week_23_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.031,PCR COV.MCRI.031,Negative,Negative,2021-12-28,69.0,30.0,0.0,Yes,matched (3),0.0,Community WWTP,200.0,Inlet communal WWTP Sonopakis Kidul,Bantul (rural),Kasihan,IPAL (inlet-passive),matched (3),0.0,0.0,matched (3),64.16478358531216,64.16478358531216,matched (3),0.0,0.0,1.0,matched (3),,,,
94.0,100588.0,11.0,11.0,11,week_11_arm_4,1,passive,,negative,,,negative,,36.33,Positive,7.67,35.17,positive,7.42,5.0,5.0,6.19,6.09,61.9,60.9,RNA COV.MCRI.013,PCR COV.MCRI.013A,Positive,Positive,2021-10-07,76.0,26.0,0.0,No,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),5.0,0.0,matched (3),61.90718859712497,60.905664761169795,matched (3),11.0,10.0,6.0,matched (3),36.33,35.17,35<Ct value<=40,1.0
94.0,100684.0,12.0,12.0,12,week_12_arm_4,1,passive,33.65,positive,75.2,33.96,positive,18.1,33.37,Positive,74.1,33.47,positive,14.0,,,74.6,15.9,746.0,159.0,RNA COV.MCRI.015re,PCR COV.MCRI.015reA&B,Positive,Positive,2021-10-15,82.0,28.0,0.00508,No,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),11.0,1.0,matched (3),746.3818861682,158.72523428869147,matched (3),10.0,6.0,1.0,matched (3),33.510002,33.715,30<Ct value<=35,2.0
94.0,100712.0,13.0,13.0,13,week_13_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Negative,Negative,2021-10-19,86.0,27.0,0.0127,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),10.0,1.0,matched (3),110.07448442803316,110.07448442803316,matched (3),6.0,1.0,0.0,matched (3),,,,
94.0,100812.0,14.0,14.0,14,week_14_arm_4,1,passive,,negative,,36.99,positive,1.58,,Negative,,,negative,,,5.0,2.5,2.81,25.0,28.1,RNA COV.MCRI.017,PCR COV.MCRI.017 A&B,Negative,Positive,2021-10-29,86.0,27.0,0.22352,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),6.0,0.0,matched (3),25.0,28.080242164197944,matched (3),1.0,0.0,7.0,matched (3),,36.99,,1.0
94.0,100846.0,15.0,15.0,15,week_15_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.018,PCR COV.MCRI.018 A&B,Negative,Negative,2021-11-04,79.0,28.0,0.02286,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),140.02382154383136,140.02382154383136,matched (3),0.0,7.0,16.0,matched (3),,,,
94.0,100939.0,16.0,16.0,16,week_16_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.021,PCR COV.MCRI.021A&B,Negative,Negative,2021-11-12,95.0,26.0,2.61621,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),0.0,0.0,matched (3),29.853413350618823,29.853413350618823,matched (3),7.0,16.0,1.0,matched (3),,,,
94.0,100973.0,17.0,17.0,17,week_17_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.021,PCR COV.MCRI.021A&B,Negative,Negative,2021-11-18,86.0,25.0,0.16256,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),7.0,0.0,matched (3),118.28977633501998,118.28977633501998,matched (3),16.0,1.0,3.0,matched (3),,,,
94.0,101066.0,18.0,18.0,18,week_18_arm_4,1,passive,,negative,,37.11,positive,3.13,,Negative,,,negative,,,5.0,2.5,3.96,25.0,39.6,RNA COV.MCRI.023,PCR COV.MCRI.023,Negative,Positive,2021-11-26,87.0,28.0,0.03048,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),16.0,0.0,matched (3),57.98706955873906,91.81753967366136,matched (3),1.0,3.0,1.0,matched (3),,37.11,,1.0
94.0,101100.0,19.0,19.0,19,week_19_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.024,PCR COV.MCRI.024,Negative,Negative,2021-12-01,79.0,27.0,0.0762,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),60.27438554043714,60.27438554043714,matched (3),3.0,1.0,1.0,matched (3),,,,
94.0,101193.0,20.0,20.0,20,week_20_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.026,PCR COV.MCRI.026,Negative,Negative,2021-12-10,92.0,27.0,0.05334,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),3.0,0.0,matched (3),48.68707599771887,48.68707599771887,matched (3),1.0,1.0,1.0,matched (3),,,,
94.0,101227.0,21.0,21.0,21,week_21_arm_4,1,passive,36.93,positive,8.89,,negative,,,Negative,,,negative,,5.0,,6.67,2.5,66.7,25.0,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Positive,Negative,2021-12-15,96.0,28.0,0.16256,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),715.3053035468774,268.2529018105024,matched (3),1.0,1.0,0.0,matched (3),36.93,,35<Ct value<=40,
94.0,101320.0,22.0,22.0,22,week_22_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.031,PCR COV.MCRI.031,Negative,Negative,2021-12-24,90.0,26.0,0.03556,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),55.145142096021374,55.145142096021374,matched (3),1.0,0.0,1.0,matched (3),,,,
94.0,101336.0,23.0,23.0,23,week_23_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.031,PCR COV.MCRI.031,Negative,Negative,2021-12-28,79.0,28.0,0.00762,Yes,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),209.14843949411642,209.14843949411642,matched (3),0.0,1.0,3.0,matched (3),,,,
94.0,101448.0,24.0,24.0,24,week_24_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.033,PCR COV.MCRI.033A,Negative,Negative,2022-01-07,80.0,28.0,0.02794,No,matched (3),0.0,Community WWTP,441.0,Inlet communal WWTP Jaranan Kidul,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),0.0,0.0,matched (3),25.0,25.0,matched (3),1.0,3.0,7.0,matched (3),,,,
96.0,100590.0,11.0,11.0,11,week_11_arm_4,1,passive,34.29,positive,37.5,33.56,positive,16.7,33.78,Positive,44.1,33.11,positive,27.7,,,40.7,21.5,407.0,215.0,RNA COV.MCRI.013,PCR COV.MCRI.013A,Positive,Positive,2021-10-07,75.0,26.0,0.0,No,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),5.0,0.0,matched (3),406.5547933550901,215.1301001719657,matched (3),11.0,10.0,6.0,matched (3),34.035,33.335,30<Ct value<=35,2.0
96.0,100686.0,12.0,12.0,12,week_12_arm_4,1,passive,37.73,positive,5.37,37.85,positive,1.46,,Negative,,,negative,,5.0,5.0,5.18,2.7,51.8,27.0,RNA COV.MCRI.015re,PCR COV.MCRI.015reA&B,Positive,Positive,2021-10-15,81.0,28.0,0.00508,No,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),11.0,1.0,matched (3),51.81216073471556,26.972207918522358,matched (3),10.0,6.0,1.0,matched (3),37.73,37.85,35<Ct value<=40,1.0
96.0,100714.0,13.0,13.0,13,week_13_arm_4,1,passive,33.17,positive,79.4,32.8,positive,35.9,33.23,Positive,97.9,33.04,positive,37.2,,,88.1,36.5,881.0,365.0,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Positive,Positive,2021-10-19,86.0,27.0,0.01016,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),10.0,1.0,matched (3),1366.678112840287,566.7787751728557,matched (3),6.0,1.0,0.0,matched (3),33.199997,32.92,30<Ct value<=35,2.0
96.0,100814.0,14.0,14.0,14,week_14_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.018,PCR COV.MCRI.018 A&B,Negative,Negative,2021-10-29,86.0,27.0,0.19812,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),6.0,0.0,matched (3),39.22566792107161,39.22566792107161,matched (3),1.0,0.0,7.0,matched (3),,,,
96.0,100848.0,15.0,15.0,15,week_15_arm_4,1,passive,35.79,positive,15.0,36.0,positive,8.64,35.92,Positive,22.0,36.64,positive,5.8,,,18.1,7.08,181.0,70.8,RNA COV.MCRI.018,PCR COV.MCRI.018 A&B,Positive,Positive,2021-11-04,79.0,28.0,0.02032,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),405.244866476797,158.24236863075325,matched (3),0.0,7.0,16.0,matched (3),35.855,36.32,35<Ct value<=40,1.0
96.0,100941.0,16.0,16.0,16,week_16_arm_4,1,passive,,negative,,37.35,positive,2.7,38.14,Positive,3.73,,negative,,5.0,5.0,4.32,3.67,43.2,36.7,RNA COV.MCRI.023,PCR COV.MCRI.023,Positive,Positive,2021-11-12,95.0,26.0,2.431,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),0.0,0.0,matched (3),43.197222132910355,36.70830968595531,matched (3),7.0,16.0,1.0,matched (3),38.14,37.35,35<Ct value<=40,1.0
96.0,100975.0,17.0,17.0,17,week_17_arm_4,1,passive,36.22,positive,11.4,,negative,,35.99,Positive,10.5,36.08,positive,3.83,,5.0,10.9,4.38,109.0,43.8,RNA COV.MCRI.021,PCR COV.MCRI.021A&B,Positive,Positive,2021-11-18,86.0,26.0,0.12446,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),7.0,0.0,matched (3),109.3990859193988,43.77213725647858,matched (3),16.0,1.0,3.0,matched (3),36.105003,36.08,35<Ct value<=40,1.0
96.0,101068.0,18.0,18.0,18,week_18_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.023,PCR COV.MCRI.023,Negative,Negative,2021-11-26,87.0,28.0,0.02794,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),16.0,0.0,matched (3),25.0,25.0,matched (3),1.0,3.0,1.0,matched (3),,,,
96.0,101102.0,19.0,19.0,19,week_19_arm_4,1,passive,35.03,positive,23.7,35.09,positive,10.3,35.26,Positive,20.0,34.12,positive,19.6,,,21.8,14.2,218.0,142.0,RNA COV.MCRI.026,PCR COV.MCRI.026,Positive,Positive,2021-12-01,79.0,27.0,0.06858,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),400.8985806130394,261.11625492369546,matched (3),3.0,1.0,1.0,matched (3),35.144997,34.605,35<Ct value<=40,2.0
96.0,101195.0,20.0,20.0,20,week_20_arm_4,1,passive,36.01,positive,19.5,36.95,positive,1.03,36.18,Positive,17.4,36.78,positive,1.17,,,18.4,1.09,184.0,10.9,RNA COV.MCRI.027,PCR COV.MCRI.027,Positive,Positive,2021-12-10,92.0,27.0,0.0508,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),3.0,0.0,matched (3),184.10649092305243,10.94827840347513,matched (3),1.0,1.0,1.0,matched (3),36.095,36.864998,35<Ct value<=40,1.0
96.0,101229.0,21.0,21.0,21,week_21_arm_4,1,passive,34.75,positive,37.9,,negative,,35.68,Positive,23.1,,negative,,,,29.6,2.5,296.0,25.0,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Positive,Negative,2021-12-15,96.0,28.0,0.16002,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),295.8116123481294,25.0,matched (3),1.0,1.0,0.0,matched (3),35.215,,35<Ct value<=40,
96.0,101322.0,22.0,22.0,22,week_22_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.031,PCR COV.MCRI.031,Negative,Negative,2021-12-24,90.0,26.0,0.03556,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),25.0,25.0,matched (3),1.0,0.0,1.0,matched (3),,,,
96.0,101338.0,23.0,23.0,23,week_23_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.032,PCR COV.MCRI.032A&B,Negative,Negative,2021-12-28,77.0,29.0,0.00508,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),25.0,25.0,matched (3),0.0,1.0,3.0,matched (3),,,,
96.0,101450.0,24.0,24.0,24,week_24_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.033,PCR COV.MCRI.033A,Negative,Negative,2022-01-07,80.0,28.0,0.0254,No,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),0.0,0.0,matched (3),25.0,25.0,matched (3),1.0,3.0,7.0,matched (3),,,,
96.0,200002.0,,,25,,2,passive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),,34.0,0.0,,,,,3.0,7.0,34.0,using only (2),,,,
96.0,101479.0,25.0,25.0,26,week_25_arm_4,2,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.034,PCR COV.MCRI.034,Negative,Negative,2022-01-21,85.0,25.0,0.2743,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),3.0,0.0,matched (3),237.75192678297418,237.75192678297418,matched (3),7.0,34.0,160.0,matched (3),,,,
96.0,101495.0,26.0,26.0,27,week_26_arm_4,2,passive,37.25,positive,10.2,,negative,,40.59,Negative,2.02,,negative,,5.0,,7.13,2.5,71.3,25.0,RNA COV.MCRI.036,PCR COV.MCRI.036A,Positive,Negative,2022-01-27,90.0,26.0,0.2286,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),7.0,0.0,matched (3),106.98369810668339,37.48855696493411,matched (3),34.0,160.0,377.0,matched (3),38.92,,35<Ct value<=40,
96.0,101518.0,27.0,27.0,28,week_27_arm_4,2,passive,,negative,,,negative,,35.83,Positive,58.2,34.47,positive,58.1,5.0,5.0,17.1,17.0,171.0,170.0,RNA COV.MCRI.035,PCR COV.MCRI.035,Positive,Positive,2022-02-03,96.0,25.0,0.1422,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),34.0,0.0,matched (3),2380.583047518922,2378.1275718293637,matched (3),160.0,377.0,447.0,matched (3),35.83,34.47,35<Ct value<=40,2.0
96.0,101536.0,28.0,28.0,29,week_28_arm_4,2,passive,34.48,positive,68.6,33.46,positive,37.4,34.58,Positive,89.9,33.13,positive,36.2,,,78.5,36.8,785.0,368.0,RNA COV.MCRI.036,PCR COV.MCRI.036A,Positive,Positive,2022-02-09,95.0,26.0,0.0152,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),160.0,0.0,matched (3),785.2948108831486,367.59855821262414,matched (3),377.0,447.0,429.0,matched (3),34.53,33.295,30<Ct value<=35,2.0
96.0,101554.0,29.0,29.0,30,week_29_arm_4,2,passive,,negative,,36.62,positive,4.56,,Negative,,36.78,positive,2.89,,,2.5,3.63,25.0,36.3,RNA COV.MCRI.036,PCR COV.MCRI.036A,Negative,Positive,2022-02-16,100.0,25.0,0.0787,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),377.0,2.0,matched (3),25.0,36.33054912879793,matched (3),447.0,429.0,243.0,matched (3),,36.699997,,1.0
96.0,101572.0,30.0,30.0,31,week_30_arm_4,2,passive,37.82,positive,6.88,36.51,positive,4.91,38.48,Positive,7.67,,negative,,,5.0,7.26,4.95,72.6,49.5,RNA COV.MCRI.036,PCR COV.MCRI.036A,Positive,Positive,2022-02-24,97.0,27.0,0.0381,No,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),447.0,1.0,matched (3),72.60317141833406,49.547956567349985,matched (3),429.0,243.0,74.0,matched (3),38.15,36.51,35<Ct value<=40,1.0
96.0,101590.0,31.0,31.0,32,week_31_arm_4,2,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.037,PCR COV.MCRI.037A&B,Negative,Negative,2022-03-02,93.0,26.0,0.1549,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),429.0,2.0,matched (3),,,matched (3),243.0,74.0,31.0,matched (3),,,,
96.0,101608.0,32.0,32.0,33,week_32_arm_4,2,passive,33.34,positive,84.6,32.39,positive,43.8,33.65,Positive,94.5,32.74,positive,49.2,,,89.4,46.4,894.0,464.0,RNA COV.MCRI.037,PCR COV.MCRI.037A&B,Positive,Positive,2022-03-09,100.0,25.0,0.2286,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),243.0,2.0,matched (3),1472.945302287142,764.357327285433,matched (3),74.0,31.0,33.0,matched (3),33.495003,32.565002,30<Ct value<=35,2.0
96.0,101626.0,33.0,33.0,34,week_33_arm_4,2,passive,29.9,positive,929.0,30.22,positive,182.0,29.83,Positive,1200.0,30.2,positive,270.0,,,1050.0,222.0,10500.0,2220.0,RNA COV.MCRI.037,PCR COV.MCRI.037A&B,Positive,Positive,2022-03-16,100.0,25.0,0.0609,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),74.0,1.0,matched (3),24559.831686647714,5166.502918681787,matched (3),31.0,33.0,5.0,matched (3),29.865,30.21,25<Ct value<=30,2.0
96.0,101644.0,34.0,34.0,35,week_34_arm_4,2,passive,33.18,positive,99.3,33.3,positive,24.3,33.57,Positive,64.9,33.61,positive,14.3,,,80.3,18.7,803.0,187.0,RNA COV.MCRI.038,PCR COV.MCRI.038A&B,Positive,Positive,2022-03-23,100.0,25.0,0.0203,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),31.0,6.0,matched (3),1140.954906177014,265.42904845118795,matched (3),33.0,5.0,6.0,matched (3),33.375,33.455,30<Ct value<=35,2.0
96.0,101662.0,35.0,35.0,36,week_35_arm_4,2,passive,34.46,positive,41.5,35.52,positive,5.65,34.06,Positive,45.9,33.64,positive,14.0,,,43.7,8.91,437.0,89.1,RNA COV.MCRI.038,PCR COV.MCRI.038A&B,Positive,Positive,2022-03-30,100.0,25.0,0.0177,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),33.0,0.0,matched (3),785.6029988320688,160.24241369498958,matched (3),5.0,6.0,5.0,matched (3),34.260002,34.58,30<Ct value<=35,2.0
96.0,101680.0,36.0,36.0,37,week_36_arm_4,2,passive,32.75,positive,133.0,31.97,positive,58.3,32.44,Positive,144.0,31.95,positive,46.0,,,138.0,51.8,1380.0,518.0,RNA COV.MCRI.038,PCR COV.MCRI.038A&B,Positive,Positive,2022-04-06,100.0,24.0,0.0787,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),5.0,1.0,matched (3),1384.387951406686,517.7927963963963,matched (3),6.0,5.0,1.0,matched (3),32.595,31.96,30<Ct value<=35,2.0
96.0,101698.0,37.0,37.0,38,week_37_arm_4,2,passive,35.55,positive,30.0,35.33,positive,8.61,37.61,Positive,11.4,35.06,positive,18.5,,,18.5,12.6,185.0,126.0,RNA COV.MCRI.039&041,PCR COV.MCRI.039&041A,Positive,Positive,2022-04-13,96.0,23.0,0.0508,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),6.0,0.0,matched (3),565.4147467777672,384.9898930997168,matched (3),5.0,1.0,1.0,matched (3),36.58,35.195,35<Ct value<=40,1.0
96.0,101716.0,38.0,38.0,39,week_38_arm_4,2,passive,32.89,positive,174.0,32.47,positive,61.0,33.03,Positive,205.0,32.87,positive,72.0,,,189.0,66.3,1890.0,663.0,RNA COV.MCRI.039&041,PCR COV.MCRI.039&041A,Positive,Positive,2022-04-20,96.0,24.0,0.0457,Yes,matched (3),0.0,Community WWTP,384.0,Inlet communal WWTP Jaranan Lor,Bantul (rural),Sewon,IPAL (inlet-passive),matched (3),5.0,0.0,matched (3),2073.844943491127,726.6962862245578,matched (3),1.0,1.0,0.0,matched (3),32.96,32.67,30<Ct value<=35,2.0
